Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,93.430000,94.160004,92.870003,93.930000,93.930000,1552500
2019-07-05,92.830002,92.889999,91.959999,92.709999,92.709999,1112800
2019-07-08,92.480003,92.629997,91.559998,91.680000,91.680000,936300
2019-07-09,91.910004,92.110001,91.250000,91.510002,91.510002,1717700
2019-07-10,91.879997,91.879997,90.610001,91.349998,91.349998,1657300
2019-07-11,90.449997,90.790001,89.199997,89.660004,89.660004,2838000
2019-07-12,88.489998,88.849998,85.250000,86.940002,86.940002,5686600
2019-07-15,87.769997,88.580002,87.660004,88.559998,88.559998,2553100
2019-07-16,88.279999,88.370003,87.639999,88.010002,88.010002,1523700
2019-07-17,89.400002,89.400002,88.129997,88.419998,88.419998,1432000
2019-07-18,88.870003,90.379997,88.419998,89.339996,89.339996,2214200
2019-07-19,94.410004,94.540001,93.019997,94.279999,94.279999,5054900
2019-07-22,94.629997,95.260002,94.389999,94.970001,94.970001,2205900
2019-07-23,95.519997,95.910004,95.230003,95.830002,95.830002,2138800
2019-07-24,95.900002,96.239998,95.059998,95.559998,95.559998,1708600
2019-07-25,100.779999,102.699997,98.330002,99.489998,99.489998,6144600
2019-07-26,99.940002,100.839996,99.699997,100.489998,100.489998,2464400
2019-07-29,101.919998,102.129997,101.220001,101.669998,101.669998,2566200
2019-07-30,101.000000,101.690002,100.910004,101.580002,101.580002,1393300
2019-07-31,101.110001,101.989998,99.699997,100.980003,100.980003,1428000
2019-08-01,101.489998,102.589996,100.190002,100.459999,100.459999,1583900
2019-08-02,100.309998,100.669998,99.379997,100.190002,100.190002,925800
2019-08-05,97.730003,98.440002,97.260002,98.190002,98.190002,1543900
2019-08-06,97.400002,98.169998,97.129997,97.699997,97.699997,1181900
2019-08-07,96.839996,98.540001,96.430000,98.169998,98.169998,1200400
2019-08-08,99.199997,99.199997,96.910004,98.510002,98.510002,1463700
2019-08-09,98.419998,98.790001,97.320000,98.220001,98.220001,1075900
2019-08-12,97.139999,97.360001,96.000000,96.269997,96.269997,1420900
2019-08-13,95.220001,96.980003,95.059998,95.669998,95.669998,1655400
2019-08-14,94.269997,94.370003,92.639999,93.360001,93.360001,1945700
2019-08-15,93.209999,94.070000,93.040001,93.629997,93.629997,1024600
2019-08-16,94.500000,95.459999,94.470001,95.290001,95.290001,929100
2019-08-19,96.269997,96.360001,93.040001,95.919998,95.919998,946400
2019-08-20,95.419998,95.650002,94.839996,94.949997,94.949997,969800
2019-08-21,96.110001,96.410004,95.669998,95.870003,95.870003,785400
2019-08-22,96.199997,96.269997,95.040001,95.580002,95.580002,953900
2019-08-23,96.010002,96.379997,93.860001,94.190002,94.190002,1018500
2019-08-26,94.720001,94.989998,94.290001,94.800003,94.800003,1058900
2019-08-27,95.150002,95.309998,92.279999,92.989998,92.989998,1521000
2019-08-28,92.559998,93.790001,92.139999,93.639999,93.639999,788100
2019-08-29,95.309998,95.570000,94.540001,95.260002,95.260002,750400
2019-08-30,95.500000,95.540001,94.320000,94.500000,94.500000,583800
